path	line	function	kind	detail
examples/00-example-0/logic.go	39	appendPageVersion	missing_godoc	function has no GoDoc comment
examples/00-example-0/logic.go	39	appendPageVersion	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/logic.go	74	decodeCatalogJSON	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/logic.go	114	containsCatalogValue	missing_godoc	function has no GoDoc comment
examples/00-example-0/logic.go	114	containsCatalogValue	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/logic.go	124	decodeFetchedCatalog	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/logic.go	133	decodeFetchedText	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/logic.go	142	catalogCacheKey	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/logic.go	147	markdownCacheKey	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/logic.go	152	loadCatalogResource	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/logic.go	166	loadMarkdownResource	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/logic.go	182	errorString	missing_godoc	function has no GoDoc comment
examples/00-example-0/logic.go	182	errorString	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/logic.go	190	normalizeLowercase	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/logic.go	215	sortItems	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/logic.go	241	countItemsByType	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/logic.go	252	findSelectedItem	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/main.go	40	statusBadgeClass	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/main.go	52	typeBadgeClass	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/main.go	119	renderQuickCounterSnippetCode	missing_godoc	function has no GoDoc comment
examples/00-example-0/main.go	176	isQuickCounterSnippet	missing_godoc	function has no GoDoc comment
examples/00-example-0/main.go	183	isGoIdentifierStart	missing_godoc	function has no GoDoc comment
examples/00-example-0/main.go	187	isGoIdentifierPart	missing_godoc	function has no GoDoc comment
examples/00-example-0/main.go	191	renderHighlightedGoSource	missing_godoc	function has no GoDoc comment
examples/00-example-0/main.go	336	renderSourceSnippetCard	missing_godoc	function has no GoDoc comment
examples/00-example-0/main.go	594	renderEmbeddedExample	missing_godoc	function has no GoDoc comment
examples/00-example-0/main.go	1126	main	missing_godoc	function has no GoDoc comment
examples/00-example-0/main.go	1126	main	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/main_test.go	20	testArticleItem	missing_godoc	function has no GoDoc comment
examples/00-example-0/main_test.go	20	testArticleItem	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/main_test.go	44	testArticleMarkdown	missing_godoc	function has no GoDoc comment
examples/00-example-0/main_test.go	44	testArticleMarkdown	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/main_test.go	48	testAPIItem	missing_godoc	function has no GoDoc comment
examples/00-example-0/main_test.go	48	testAPIItem	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/main_test.go	81	testHTMLAPIItem	missing_godoc	function has no GoDoc comment
examples/00-example-0/main_test.go	81	testHTMLAPIItem	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/main_test.go	91	testGroupedAPIItem	missing_godoc	function has no GoDoc comment
examples/00-example-0/main_test.go	91	testGroupedAPIItem	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/main_test.go	112	testExampleItem	missing_godoc	function has no GoDoc comment
examples/00-example-0/main_test.go	112	testExampleItem	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/main_test.go	131	testEmbeddedExampleItem	missing_godoc	function has no GoDoc comment
examples/00-example-0/main_test.go	131	testEmbeddedExampleItem	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/main_test.go	141	testDeprecatedExampleItem	missing_godoc	function has no GoDoc comment
examples/00-example-0/main_test.go	141	testDeprecatedExampleItem	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/main_test.go	160	testUnknownLevelItem	missing_godoc	function has no GoDoc comment
examples/00-example-0/main_test.go	160	testUnknownLevelItem	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/main_test.go	175	testCatalog	missing_godoc	function has no GoDoc comment
examples/00-example-0/main_test.go	175	testCatalog	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/main_test.go	195	mustMarshalCatalog	missing_godoc	function has no GoDoc comment
examples/00-example-0/main_test.go	195	mustMarshalCatalog	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/main_test.go	204	installMockFetchText	missing_godoc	function has no GoDoc comment
examples/00-example-0/main_test.go	204	installMockFetchText	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/main_test.go	239	installMockDocumentBaseURI	missing_godoc	function has no GoDoc comment
examples/00-example-0/main_test.go	239	installMockDocumentBaseURI	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/main_test.go	262	TestDecodeCatalogJSONValidation	missing_godoc	function has no GoDoc comment
examples/00-example-0/main_test.go	262	TestDecodeCatalogJSONValidation	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/main_test.go	311	TestDecodeFetchedCatalogAndHelpers	missing_godoc	function has no GoDoc comment
examples/00-example-0/main_test.go	311	TestDecodeFetchedCatalogAndHelpers	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/main_test.go	383	TestLoadMarkdownResourceAndRenderDocument	missing_godoc	function has no GoDoc comment
examples/00-example-0/main_test.go	383	TestLoadMarkdownResourceAndRenderDocument	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/main_test.go	406	TestFilterAndSortItems	missing_godoc	function has no GoDoc comment
examples/00-example-0/main_test.go	406	TestFilterAndSortItems	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/main_test.go	441	TestOptionRenderingAndDirectSliceExpansion	missing_godoc	function has no GoDoc comment
examples/00-example-0/main_test.go	441	TestOptionRenderingAndDirectSliceExpansion	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/main_test.go	455	TestStaticRenderHelpersProduceExpectedMarkup	missing_godoc	function has no GoDoc comment
examples/00-example-0/main_test.go	455	TestStaticRenderHelpersProduceExpectedMarkup	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/main_test.go	564	TestRenderDetailPanelAndDisplaySurfaceStates	missing_godoc	function has no GoDoc comment
examples/00-example-0/main_test.go	564	TestRenderDetailPanelAndDisplaySurfaceStates	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/main_test.go	657	TestRenderCounterExampleInteractions	missing_godoc	function has no GoDoc comment
examples/00-example-0/main_test.go	657	TestRenderCounterExampleInteractions	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/main_test.go	694	TestCatalogDataURLResolvesAgainstDocumentBaseURI	missing_godoc	function has no GoDoc comment
examples/00-example-0/main_test.go	694	TestCatalogDataURLResolvesAgainstDocumentBaseURI	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/main_test.go	701	TestLoadCatalogResourceFetchesAndValidatesCatalog	missing_godoc	function has no GoDoc comment
examples/00-example-0/main_test.go	701	TestLoadCatalogResourceFetchesAndValidatesCatalog	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/main_test.go	725	TestLoadCatalogResourcePropagatesErrors	missing_godoc	function has no GoDoc comment
examples/00-example-0/main_test.go	725	TestLoadCatalogResourcePropagatesErrors	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/main_test.go	744	containsString	missing_godoc	function has no GoDoc comment
examples/00-example-0/main_test.go	744	containsString	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/markdown.go	12	markdownRenderOptions	missing_godoc	function has no GoDoc comment
examples/00-example-0/markdown.go	12	markdownRenderOptions	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/markdown.go	45	markdownDocumentHref	missing_godoc	function has no GoDoc comment
examples/00-example-0/markdown.go	45	markdownDocumentHref	name_prefix	name does not start with approved verb/boolean prefix
examples/00-example-0/markdown.go	57	renderMarkdownState	missing_godoc	function has no GoDoc comment
examples/01-counter/main.go	15	counterToneClass	missing_godoc	function has no GoDoc comment
examples/01-counter/main.go	15	counterToneClass	name_prefix	name does not start with approved verb/boolean prefix
examples/01-counter/main.go	26	counterToneLabel	missing_godoc	function has no GoDoc comment
examples/01-counter/main.go	26	counterToneLabel	name_prefix	name does not start with approved verb/boolean prefix
examples/01-counter/main.go	37	CounterExample	missing_godoc	function has no GoDoc comment
examples/01-counter/main.go	37	CounterExample	name_prefix	name does not start with approved verb/boolean prefix
examples/01-counter/main.go	127	main	missing_godoc	function has no GoDoc comment
examples/01-counter/main.go	127	main	name_prefix	name does not start with approved verb/boolean prefix
examples/01-counter/main.go	133	resolveMountSelector	missing_godoc	function has no GoDoc comment
examples/01-counter/main.go	133	resolveMountSelector	name_prefix	name does not start with approved verb/boolean prefix
examples/01-counter/main.go	138	isEmbeddedExample	missing_godoc	function has no GoDoc comment
examples/02-text-input/main.go	17	TextInputExample	godoc_first_word	first GoDoc word is "Text"
examples/02-text-input/main.go	17	TextInputExample	name_prefix	name does not start with approved verb/boolean prefix
examples/02-text-input/main.go	169	main	missing_godoc	function has no GoDoc comment
examples/02-text-input/main.go	169	main	name_prefix	name does not start with approved verb/boolean prefix
examples/03-toggle/main.go	15	ToggleExample	missing_godoc	function has no GoDoc comment
examples/03-toggle/main.go	15	ToggleExample	name_prefix	name does not start with approved verb/boolean prefix
examples/03-toggle/main.go	80	main	missing_godoc	function has no GoDoc comment
examples/03-toggle/main.go	80	main	name_prefix	name does not start with approved verb/boolean prefix
examples/04-form/main.go	19	PersonForm	missing_godoc	function has no GoDoc comment
examples/04-form/main.go	19	PersonForm	name_prefix	name does not start with approved verb/boolean prefix
examples/04-form/main.go	110	main	missing_godoc	function has no GoDoc comment
examples/04-form/main.go	110	main	name_prefix	name does not start with approved verb/boolean prefix
examples/05-todo-basic/main.go	25	TodoItem	missing_godoc	function has no GoDoc comment
examples/05-todo-basic/main.go	25	TodoItem	name_prefix	name does not start with approved verb/boolean prefix
examples/05-todo-basic/main.go	41	TodoList	missing_godoc	function has no GoDoc comment
examples/05-todo-basic/main.go	41	TodoList	name_prefix	name does not start with approved verb/boolean prefix
examples/05-todo-basic/main.go	131	main	missing_godoc	function has no GoDoc comment
examples/05-todo-basic/main.go	131	main	name_prefix	name does not start with approved verb/boolean prefix
examples/06-todo-advanced/main.go	61	PriorityBadge	missing_godoc	function has no GoDoc comment
examples/06-todo-advanced/main.go	61	PriorityBadge	name_prefix	name does not start with approved verb/boolean prefix
examples/06-todo-advanced/main.go	84	CategoryBadge	missing_godoc	function has no GoDoc comment
examples/06-todo-advanced/main.go	84	CategoryBadge	name_prefix	name does not start with approved verb/boolean prefix
examples/06-todo-advanced/main.go	94	DueDateDisplay	missing_godoc	function has no GoDoc comment
examples/06-todo-advanced/main.go	94	DueDateDisplay	name_prefix	name does not start with approved verb/boolean prefix
